trip_uuid,source_center,source_name,destination_center,destination_name,data,route_type,tod_bucket,osrm_distance,osrm_time,actual_time,hour_of_day,day_of_week,src_betweenness,src_bottleneck_score,src_avg_delay,src_in_degree,src_out_degree,dst_bottleneck_score,pred_time_ftl,pred_time_cart,pred_p90_ftl,pred_p90_cart,delta_time_min,delta_risk_min,cost_ftl,cost_cart,delta_cost,vot_effective,benefit_ftl,break_even_vot,recommended_route,switch,extrapolated
trip-153820280134028736,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),test,Carting,morning,25.9723,28.0,78.0,6,5,0.0410153553151579,0.085690521217545,2.089230254354923,22.0,19.0,0.0037192414444,97.02034286501562,77.92107144822786,120.97304845789871,126.57687448289055,-19.099271416787758,5.603826024991832,3279.169,1168.7535,2110.4155,23.15136377937717,-377.30607306065025,inf,Carting,False,False
trip-153852260081528677,IND246761AAA,Dhampur_NaginaRD_D (Uttar Pradesh),IND244601AAB,Thakurdwara_Fathuluh_D (Uttar Pradesh),test,FTL,morning,46.8614,48.0,59.0,6,2,0.0019886404167188,0.005003675887228,2.5161290322580645,1.0,2.0,0.0005170468857768,79.48014450278605,78.61818847315556,141.575444132033,109.1705068777443,-0.8619560296304911,-32.4049372542887,3905.842,2108.763,1797.0790000000002,20.18401571995019,-344.428615524249,inf,Carting,True,False
trip-153852260081528677,IND244601AAB,Thakurdwara_Fathuluh_D (Uttar Pradesh),IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),test,FTL,morning,70.5827,80.0,83.0,8,2,0.0003947161927166,0.0005170468857768,1.3099206349206352,1.0,1.0,0.0229346739648107,119.70502300917536,187.91375143784438,212.2704814109927,248.8112667909252,68.20872842866902,36.540785379932515,4617.481,3176.2215,1441.2594999999997,20.019014971608588,1731.226820405512,16.665982278229055,FTL,False,False
trip-153808647954649686,IND174307AAA,Bangana_Bhaleti_D (Himachal Pradesh),IND176041AAA,Bhota_BpassDPP_D (Himachal Pradesh),test,FTL,night,37.8926,56.0,54.0,3,4,0.0,0.0,1.3555555555555556,1.0,1.0,0.0,62.72948640104848,72.99958650828252,86.25691487496843,125.52763936212877,10.270100107234036,39.27072448716034,3636.7780000000002,1705.1670000000001,1931.611,20.0,598.1092470162841,64.59057470306625,Carting,True,False
trip-153808647954649686,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),test,FTL,morning,211.3191,201.0,729.0,7,4,0.0007910175910264,0.0016611369411555,2.1,1.0,1.0,0.1402660721185986,498.7531063394322,399.94833884464197,661.5007881957551,485.57093513558453,-98.80476749479021,-175.92985306017061,8839.573,9509.3595,-669.7865000000002,20.061090149932138,-3746.80366910827,inf,Carting,True,True
trip-153851047036855061,IND313001AAB,Udaipur_Mangri_I (Rajasthan),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),test,FTL,morning,268.82390000000004,189.0,403.0,9,2,0.0086826598058968,0.0173701621993494,2.0005577308870754,4.0,5.0,0.0726781514530142,387.64266118215176,418.4955689915484,476.7232643795953,486.4415376928094,30.85290780939664,9.71827331321407,10564.717,12097.0755,-1532.3585000000003,20.638806944095567,737.0539913128063,-42.90873073533327,FTL,False,False
trip-153805954150544527,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND110037AAM,Delhi_Airport_H (Delhi),test,FTL,afternoon,228.3979,184.0,320.0,14,3,0.0497085446972243,0.1402660721185986,2.8217698380220506,30.0,28.0,0.0667169336120179,337.3613213750321,318.8416662332652,365.1221336251395,384.60093593845045,-18.51965514176692,19.47880231331095,9351.937,10277.905499999999,-925.968499999999,25.158440080296216,-220.8974937742083,inf,FTL,False,False
trip-153831703581809977,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),test,Carting,afternoon,43.6032,33.0,66.0,14,6,0.054239531307541,0.1300924670991227,2.398480664618793,27.0,27.0,0.0010436325913323,80.35500105723976,83.69886258773107,144.50747653300613,155.38157631493436,3.34386153049131,10.874099781928237,3808.096,1962.144,1845.952,24.784294493263637,217.62869458861354,210.2232799535558,Carting,False,False
trip-153827694772273139,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600116AAB,Chennai_Porur_DPC (Tamil Nadu),test,Carting,night,30.1026,26.0,60.0,3,6,0.0390644650216516,0.0797633172477622,2.0418382077817525,18.0,18.0,0.0070950958864583,88.59075487116522,77.84708302557193,151.41971996933873,128.99574714968344,-10.743671845593283,-22.42397281965529,3403.078,1354.617,2048.4610000000002,22.933384291821785,-503.5175481514776,inf,Carting,False,False
trip-153826318457675848,IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND395023AAA,Surat_HUB (Gujarat),test,FTL,afternoon,623.4037,492.0,832.0,15,6,0.0083684324271769,0.0267185327670606,3.1927763054273623,5.0,5.0,0.0229933139890907,874.4752852212513,427.9195118647547,944.6273808525173,455.6871768555002,-446.55577335649656,-488.9402039970171,21202.110999999997,28053.1665,-6851.055500000002,20.982603620608824,-14499.522034158314,inf,Carting,True,True
trip-153826318457675848,IND395023AAA,Surat_HUB (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),test,FTL,night,260.1845,187.0,336.0,5,0,0.0116824281708747,0.0229933139890907,1.9681964787435928,7.0,8.0,0.0726781514530142,390.1708199817182,391.98074071665474,458.59550930725925,419.92843275472524,1.8099207349365543,-38.66707655253401,10305.535,11708.3025,-1402.7675,20.84560457613637,-365.29040201002164,inf,FTL,False,False
trip-153800731291924640,IND505001AAA,Karimnagar_DC (Telangana),IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),test,FTL,night,34.0175,34.0,44.0,1,3,0.0,0.0,0.0,0.0,1.0,0.0020199232806661,53.703247899681834,67.2988987293511,73.73661173153513,101.64516474046428,13.59565082966926,27.908553008929147,3520.525,1530.7875,1989.7375000000002,20.0,550.9985466826766,72.22296726477218,Carting,True,False
trip-153800731291924640,IND505326AAB,,IND505327AAA,Jagtial_Aravind_D (Telangana),test,FTL,night,32.9725,23.0,47.0,4,3,0.0,0.0,1.9392091648189207,1.0,1.0,0.0007877240862238,48.7808535667361,55.27093052347971,69.98169911047437,83.07396034829009,6.490076956743614,13.09226123781572,3489.175,1483.7624999999998,2005.4125000000004,20.0,260.7241515130295,153.83404171514056,Carting,True,False
trip-153800731291924640,IND505327AAA,Jagtial_Aravind_D (Telangana),IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana),test,FTL,night,29.245,21.0,37.0,4,3,0.0004062089332676,0.0007877240862238,1.9392091648189207,2.0,1.0,0.0,47.644390789308396,54.72318079417976,70.46974653494189,73.13421812005035,7.078790004871365,2.6644715851084584,3377.35,1316.025,2061.325,20.02896942530162,168.46417853206043,245.07415024584992,Carting,True,False
trip-153800731291924640,IND504215AAA,Luxettipet_ShivaDPP_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),test,FTL,morning,65.73989999999999,59.0,114.0,6,3,0.0,0.0,0.0,0.0,2.0,0.0163695174167514,124.17483464510252,170.57246314129605,190.4268276022873,320.043428280181,46.39762849619353,129.6166006778937,4472.197,2958.2954999999997,1513.9015000000004,20.0,2224.118576702808,13.613496293388422,FTL,False,False
trip-153853977680076124,IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),test,Carting,night,29.1463,27.0,50.0,4,2,0.0,0.0,7.384615384615385,1.0,1.0,0.0,57.47691879412488,70.23097682679604,82.12296252526934,104.38943476509428,12.75405803267116,22.266472239824935,3374.389,1311.5835,2062.8055000000004,20.0,477.74588305167254,86.35576247454085,Carting,False,False
trip-153853977680076124,IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),test,Carting,night,29.7526,29.0,393.0,5,2,0.0,0.0,2.12,1.0,1.0,0.0,57.589399223877436,98.52316531123162,120.61477871344377,201.9712970485673,40.933766087354186,81.35651833512352,3392.578,1338.867,2053.7110000000002,20.0,1632.2405050983189,25.16431853743629,Carting,False,False
trip-153800654935210748,IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),test,Carting,night,21.731,17.0,58.0,0,3,0.004996699358341,0.0130698692561693,2.615700549273936,11.0,9.0,0.0060719150599918,76.1830568553756,50.19619078847949,102.78234166258213,99.25620485931965,-25.986866066896106,-3.5261368032624745,3151.9300000000003,977.8950000000001,2174.0350000000003,20.480658910575677,-568.3369426407356,inf,Carting,False,False
trip-153843564095705213,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560085AAA,Bengaluru_Banshkri_DC (Karnataka),test,Carting,evening,27.8995,27.0,45.0,23,0,0.1199941083671602,0.2226269246338209,1.855315462261053,36.0,35.0,0.0,95.58469242937208,53.32693536237094,168.85463931504995,103.20965081270036,-42.257757067001144,-65.64498850234959,3336.985,1255.4775,2081.5075,28.187351607116927,-2116.313442656129,inf,Carting,False,False
trip-153838018114580658,IND000000ACT,Delhi_Gateway_HB (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),test,Carting,morning,42.9996,55.0,88.0,7,0,0.0,0.0,0.0,0.0,3.0,0.0936987471706706,95.4147603512646,123.21143627273926,218.88004373056575,154.28895529302753,27.79667592147466,-64.59108843753822,3789.9880000000003,1934.982,1855.0060000000003,20.0,-89.977365945889,inf,Carting,False,False
trip-153840965878417079,IND500010AAB,Hyderabad_Alwal_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),test,Carting,afternoon,43.4095,34.0,89.0,16,0,0.0,0.0,2.8375000000000004,1.0,1.0,0.2095564632144561,62.276701984568724,104.70232493923838,139.03743644458612,147.8740125938823,42.425622954669656,8.836576149296178,3802.285,1953.4275,1848.8574999999998,20.0,936.8782205863549,39.46847006098345,Carting,False,False
trip-153817373947417088,IND205001AAB,Mainpuri_Agraroad_I (Uttar Pradesh),IND209721AAB,Chhibramau_Bhainpura_D (Uttar Pradesh),test,FTL,evening,52.6764,40.0,90.0,22,4,0.0036435950560607,0.0082780193061798,2.2719372429738285,3.0,4.0,0.0,100.52562810168845,108.46619371941294,152.29685791720377,123.42905497904111,7.940565617724488,-28.867802938162654,4080.292,2370.438,1709.8539999999998,20.304433323964176,-131.8435048439811,inf,Carting,True,False
trip-153817373947417088,IND209721AAB,Chhibramau_Bhainpura_D (Uttar Pradesh),IND209625AAA,Farrukhbad_Pnchlght_D (Uttar Pradesh),test,FTL,night,28.576400000000003,32.0,63.0,1,5,0.0,0.0,1.9392091648189207,1.0,1.0,0.0015723741272331,40.43117406172188,53.2381922819392,66.6087228492393,81.22450664767206,12.807018220217316,14.615783798432759,3357.2920000000004,1285.938,2071.3540000000003,20.0,402.2982023886739,102.97605048698652,Carting,True,False
trip-153817373947417088,IND209625AAA,Farrukhbad_Pnchlght_D (Uttar Pradesh),IND241124AAB,Shahabad_KDRoad_D (Uttar Pradesh),test,FTL,night,51.3984,65.0,96.0,2,5,0.0008108326609419,0.0015723741272331,1.9392091648189207,2.0,1.0,0.0005513943662391,81.27513937155288,107.16704224248213,110.14036722534982,117.03450774887938,25.891902870929243,6.894140523529558,4041.952,2312.928,1729.0240000000003,20.057825799187434,588.4760122226171,58.932669258054375,Carting,True,False
trip-153817373947417088,IND242307AAB,Tilhar_SingCLNY_D (Uttar Pradesh),IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),test,FTL,morning,139.6326,132.0,266.0,6,5,0.0,0.0,0.0,0.0,2.0,0.0019969631725669,222.70674445814856,609.8408231824553,426.57156642731763,781.7890557694307,387.13407872430673,355.217489342113,6688.978,6283.467,405.5110000000004,20.0,11294.856467907266,0.7180454238656373,FTL,False,False
trip-153817373947417088,IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),IND205001AAB,Mainpuri_Agraroad_I (Uttar Pradesh),test,FTL,morning,51.170300000000005,54.0,110.0,11,5,0.0007910175910264,0.0019969631725669,2.5245496373545158,2.0,1.0,0.0082780193061798,114.17061774205551,153.30164730064178,195.5792118890242,188.2423825435935,39.13102955858626,-7.336829345430715,4035.1090000000004,2302.6635,1732.4455000000003,20.073440531360532,711.8566909980703,48.85272858686586,Carting,True,False
trip-153828965448278047,IND603203AAA,Chennai_Potheri (Tamil Nadu),IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),test,Carting,morning,16.9908,13.0,47.0,8,6,0.0,0.0,2.1538461538461537,1.0,2.0,0.0081667868950373,75.19270943449195,42.10205972980512,213.95701951432935,81.12255147456689,-33.090649704686825,-132.83446803976244,3009.724,764.586,2245.138,20.0,-1990.157674491361,inf,Carting,False,False
trip-153860968072049350,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384355AAB,Vadnagar_BsstdDPP_D (Gujarat),test,FTL,evening,35.2504,32.0,48.0,23,2,0.008349277859592,0.0143326398847097,1.716632279550233,5.0,5.0,0.0,67.7053073569133,67.14450836239506,91.8692676071382,91.9775596132303,-0.5607989945182368,0.10829200609209977,3557.5119999999997,1586.268,1971.2439999999997,20.527098698359683,-10.400115961768767,inf,Carting,True,False
trip-153860968072049350,IND384355AAB,Vadnagar_BsstdDPP_D (Gujarat),IND385001AAA,Palanpur_DC (Gujarat),test,FTL,night,70.467,65.0,88.0,1,3,0.0,0.0,1.5882352941176472,1.0,2.0,0.0006984579371111,99.03048093398945,129.65253929178482,102.49990688500306,155.4302025657229,30.622058357795368,52.93029568071985,4614.01,3171.015,1442.9950000000003,20.0,1141.744123963106,25.27702958507416,Carting,True,False
trip-153860968072049350,IND385535AAA,Deesa_HawaiPlr_DC (Gujarat),IND384205AAA,Mehsana_Panchot_IP (Gujarat),test,FTL,night,91.4997,79.0,220.0,3,3,0.0003947161927166,0.000809168195069,2.05,1.0,1.0,0.0143326398847097,162.05438345850294,261.2051159639271,301.58862517822877,259.8447143971712,99.15073250542414,-41.74391078105759,5244.991,4117.4865,1127.5045,20.02975805614358,1567.904966542143,14.403706107277086,FTL,False,False
trip-153829949508980717,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),test,FTL,morning,173.42610000000002,122.0,216.0,9,6,0.0883397291826111,0.2095564632144561,2.372165560766802,30.0,26.0,0.0187828841464192,240.54050506236337,279.8534824100093,260.24041969737675,326.74796420359775,39.312977347645926,66.507544506221,7702.783,7804.174500000001,-101.39150000000063,27.70667091908419,2010.5830508557422,-1.3972170526836405,FTL,False,False
trip-153829949508980717,IND506002AAA,Warangal_HunterRd_I (Telangana),IND506143AAA,Ghanpur_Palakrty_D (Telangana),test,FTL,evening,28.1048,20.0,35.0,20,6,0.0067791317194883,0.0187828841464192,2.770691723310676,3.0,3.0,0.0069132194360817,41.82538780314699,55.06839178645499,65.91735223242036,80.88562900202538,13.243003983308,14.968276769605026,3343.1440000000002,1264.7160000000001,2078.428,20.690761357618438,428.86035636395695,100.27566574723487,Carting,True,False
trip-153829949508980717,IND506167AAB,Jangaon_Hanmkond_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),test,FTL,night,111.1613,80.0,255.0,2,0,0.0035239120337712,0.0063453448712677,1.8006535947712417,1.0,1.0,0.2095564632144561,168.8808020699076,227.96899409968228,271.85840540543376,260.4965347418314,59.08819202977469,-11.36187066360236,5834.839,5002.2585,832.5805,20.233357082100177,1080.6080955454845,15.589276654076702,FTL,False,False
trip-153839249200828956,IND834002AAB,Ranchi_Hub (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),test,Carting,morning,167.85139999999998,126.0,296.0,11,0,0.0045967376619863,0.014708563693356,3.199783145118668,5.0,5.0,0.0188015329388047,266.1533703107919,333.2649674856122,374.0687121125647,350.1751878571792,67.1115971748203,-23.8935242553855,7535.5419999999995,7553.312999999999,-17.77099999999973,20.540923712579936,1133.1366683201031,-0.32214362618537495,FTL,True,False
trip-153819603764355901,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),test,Carting,night,111.2234,81.0,186.0,4,5,0.0170101410885817,0.0364303738553119,2.141685578361612,9.0,10.0,0.0132691541164876,165.9131475023867,172.72317320959255,299.9090592044751,211.80979155996005,6.8100257072058525,-88.09926764451507,5836.701999999999,5005.053,831.6489999999994,21.339767327886115,-794.6845725568625,inf,Carting,False,True
trip-153802064373219544,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),test,Carting,night,33.4182,36.0,71.0,3,3,0.0025084047977983,0.0052926359037691,2.109960843805829,10.0,15.0,0.0,78.66098642623467,69.43327808820342,125.84061148813606,103.45795411275277,-9.227708338031249,-22.38265737538329,3502.546,1503.819,1998.7269999999999,20.194642544444626,-412.35515383625363,inf,Carting,False,False
trip-153834444930677066,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),test,FTL,evening,53.648900000000005,48.0,120.0,21,6,0.0061768357576439,0.0123645515290353,2.001761421895325,8.0,8.0,0.0015380093436847,105.12296457749795,99.41863727725229,170.18723390384818,108.38583900138465,-5.704327300245666,-61.80139490246353,4109.467000000001,2414.2005000000004,1695.2665000000002,20.45472007035553,-748.7455344599064,inf,Carting,True,False
trip-153834444930677066,IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),test,FTL,night,46.9324,39.0,96.0,1,0,0.0007886397826366,0.0015380093436847,1.950205122220527,2.0,2.0,0.0007658215140703,79.25017976542321,74.38145305389253,109.80371847734452,94.6664618747793,-4.868726711530684,-15.137256602565216,3907.9719999999998,2111.958,1796.0139999999997,20.056561996229743,-249.45058188360855,inf,Carting,True,False
trip-153834444930677066,IND534260AAC,Palakollu_CroadDPP_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),test,FTL,morning,71.28569999999999,58.0,152.0,6,0,0.0,0.0,1.9392091648189207,1.0,1.0,0.0123645515290353,126.70986471790795,170.12039326876516,242.31400663574453,269.2956586037784,43.41052855085721,26.981651968033873,4638.571,3207.8564999999994,1430.7145000000005,20.0,1138.027090697483,25.143768750234813,Carting,True,False
trip-153853949208927024,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND122001AAA,GGN_DPC (Haryana),test,Carting,night,27.7024,26.0,60.0,4,2,0.2139032235358459,0.4575710171408227,2.13914970320278,41.0,48.0,0.003980792852843,91.93425425461447,66.96917014223384,201.6166992884568,128.4813473317053,-24.965084112380637,-73.13535195675149,3331.072,1246.608,2084.464,30.0,-1845.9828027226915,inf,Carting,False,False
trip-153817927350851224,IND273014AAB,Gorakhpur_Matriprm_IP (Uttar Pradesh),IND274001AAA,Deoria_CCRoad_D (Uttar Pradesh),test,FTL,night,56.4115,40.0,96.0,0,5,0.0059902937861525,0.0202066266170631,3.373227981534659,5.0,5.0,0.0010588461602013,88.98284194598665,88.83913201737882,143.9641807932547,136.2682428958077,-0.1437099286078336,-7.69593789744701,4192.344999999999,2538.5175,1653.8274999999994,20.743121063095753,-82.7998781974861,inf,Carting,True,False
trip-153817927350851224,IND274001AAA,Deoria_CCRoad_D (Uttar Pradesh),IND274509AAB,Salempur_Banjaria_D (Uttar Pradesh),test,FTL,night,29.3346,25.0,44.0,2,5,0.000413144207738,0.0010588461602013,2.56289726533629,2.0,2.0,2.005629685359434e-05,53.18646552970065,49.778138409028344,71.08581639287546,92.28740111072587,-3.408327120672304,21.20158471785041,3380.038,1320.057,2059.9809999999998,20.038940239711224,144.12938108555022,286.4081968785967,Carting,True,False
trip-153817927350851224,IND274304AAA,Kushinagar_KasyaDPP_D (Uttar Pradesh),IND274304AAB,Padrauna_BawliDPPP_D (Uttar Pradesh),test,FTL,morning,19.0612,13.0,66.0,6,5,5.350068877183026e-06,1.03749025990458e-05,1.9392091648189207,2.0,1.0,0.0007765806723211,42.49155561030502,31.605503601890902,64.9197398201383,49.87262020346449,-10.886052008414119,-15.047119616673811,3071.8360000000002,857.754,2214.0820000000003,20.000381548528363,-368.1992604953169,inf,Carting,True,False
trip-153817927350851224,IND274304AAB,Padrauna_BawliDPPP_D (Uttar Pradesh),IND274301AAB,Kaptanganj_Subshngr_D (Uttar Pradesh),test,FTL,morning,24.2588,17.0,38.0,8,5,0.0004004625629921,0.0007765806723211,1.9392091648189207,2.0,2.0,0.0024892524575273,41.922844173937484,51.50205882627648,58.727254283697334,88.32346959654082,9.579214652338997,29.596215312843484,3227.764,1091.646,2136.1180000000004,20.028559613919303,488.2426530887394,87.62726163867148,Carting,True,False
